id,tenant_id,first_name,last_name,full_name,email,phone,company_name,lead_source,lead_status,score,value,budget,assigned_to,owner_id,company_id,title,website,city,state,country,company_size,company_industry,lifecycle_stage,budget_currency,authority_level,need_description,timeline,utm_source,utm_medium,tags,is_archived,is_converted,converted_at,lead_oid,created_at,created_by
7828e968-faed-4e25-87e3-9d73ab8276eb,2742825a-3e35-4f86-ae5a-aca92762e3ea,Megan,Ross,Megan Ross,megan.ross@company.com,+15878656538,GreenField Capital Group,webinar,new,90,58248.76,,1f4e14bd-50ce-450c-ab7d-5e06108ba712,1f4e14bd-50ce-450c-ab7d-5e06108ba712,a6465d21-d3ab-47eb-b42a-a737c82ec63d,Consultant,,,,AU,51-200,Telecommunications,lead,USD,unknown,,immediate,,,['enterprise'],False,False,,LD-2026-003803,2025-04-09T09:26:42.555729,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
cbafa07d-50e8-4154-ac1b-360d32ef3e3d,2742825a-3e35-4f86-ae5a-aca92762e3ea,Grace,Green,Grace Green,grace_green@work.org,+14521285062,Jade Consulting Group,other,contacted,1,43211.38,,fc5f1462-0be4-4ddf-81a8-aa82b5148124,56bbe842-f0da-4e30-a46c-38025bfb382e,38017f21-839e-47e3-bfb4-1b76e20e8f9a,,,,,GB,1-10,Hospitality,lead,USD,gatekeeper,,1-3_months,linkedin,,[],False,False,,LD-2026-003804,2026-05-06T06:54:51.555823,4a7a2306-6666-4f6b-9b4e-18f69f445d60
e6e2d2ba-8bb5-443c-81ae-38ea34ad2de5,2742825a-3e35-4f86-ae5a-aca92762e3ea,Sean,Lewis,Sean Lewis,sean_lewis@yahoo.com,,NovaTech Solutions Inc,other,contacted,91,415587.8,,4a7a2306-6666-4f6b-9b4e-18f69f445d60,8c0e1935-13b5-4990-a8a3-0be81dad1a78,,Business Analyst,,Tulsa,KS,DE,500+,Transportation,lead,USD,decision_maker,,6-12_months,,,"['seasonal', 'new_market', 'renewal']",False,False,,LD-2026-003805,2025-06-22T21:07:43.555881,b7d19994-038b-4dbe-8e38-5141d55ae804
94103596-4983-42d7-9dd2-ff886d6594e4,2742825a-3e35-4f86-ae5a-aca92762e3ea,Karen,Nguyen,Karen Nguyen,karen.nguyen4@company.com,+16456509595,Horizon Media Corp,webinar,unqualified,81,403532.0,571855.07,b7d19994-038b-4dbe-8e38-5141d55ae804,4a7a2306-6666-4f6b-9b4e-18f69f445d60,9eb98f94-c631-4ae6-8cc9-892fe46e91fa,Consultant,,,,JP,500+,Media,lead,USD,decision_maker,,6-12_months,linkedin,,"['win_back', 'trial', 'bulk_order']",False,False,,LD-2026-003806,2025-12-02T09:42:07.555918,b7d19994-038b-4dbe-8e38-5141d55ae804
bc62739a-ff82-4bc1-bf6e-4e5d76c4e53d,2742825a-3e35-4f86-ae5a-aca92762e3ea,Jonathan,Webb,Jonathan Webb,jonathanwebb@company.com,,Cobalt Systems Corp,website,converted,83,472857.33,,fc5f1462-0be4-4ddf-81a8-aa82b5148124,fc5f1462-0be4-4ddf-81a8-aa82b5148124,,Business Analyst,,Virginia Beach,,FR,51-200,Real Estate,lead,USD,decision_maker,Need better sales tracking,exploring,email,organic,"['seasonal', 'hot_lead']",False,True,2026-04-01T04:09:23.555956,LD-2026-003807,2025-10-31T15:06:39.555964,a669f01c-9d90-47fe-b1f8-79740e2b0070
c77cc20e-4aab-49d8-80ce-f14193957fa0,2742825a-3e35-4f86-ae5a-aca92762e3ea,Robert,Butler,Robert Butler,robert.butler@gmail.com,+14480683222,Cobalt Systems Group,partner,converted,0,293825.89,96654.11,fc5f1462-0be4-4ddf-81a8-aa82b5148124,126bc002-0870-4341-a019-6dbae3d39a09,7b8513bb-8145-408a-b7bd-823947c3d725,,,Colorado Springs,TX,MX,500+,Education,lead,USD,influencer,Small business growth,exploring,,,"['at_risk', 'low_priority', 'existing_customer']",False,True,2026-04-19T17:43:18.555997,LD-2026-003808,2025-09-25T06:10:10.556005,ae300c2a-88df-4b79-b08f-dabbd0efed46
74d111ba-1a62-4290-a37b-d2064757c88a,2742825a-3e35-4f86-ae5a-aca92762e3ea,Marie,White,Marie White,marie.white@outlook.com,+18886019436,IronClad Security Corp,paid_ads,qualified,80,283559.2,,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,c74050eb-0b79-4cba-8d19-adf0d3e0b9db,,Data Analyst,https://ironmountain.com,,,US,11-50,Transportation,lead,USD,unknown,,6-12_months,,email,['demo'],False,False,,LD-2026-003809,2025-09-19T06:22:07.556038,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d
2ef7d440-ee3a-4e78-b05c-cf14cf769133,2742825a-3e35-4f86-ae5a-aca92762e3ea,Jordan,Gonzales,Jordan Gonzales,jordangonzales@work.org,+18388106743,Onyx Data Ltd,webinar,contacted,25,390643.71,,4a7a2306-6666-4f6b-9b4e-18f69f445d60,a669f01c-9d90-47fe-b1f8-79740e2b0070,72836e31-8b23-4a88-888f-37eca2a00c93,,,Mesa,,IN,1-10,Transportation,lead,USD,unknown,,immediate,,,"['hot_lead', 'renewal']",False,False,,LD-2026-003810,2025-04-30T12:00:15.556070,64557d9f-67a1-4513-b6da-e641464f66bb
f889c5fd-d85d-46aa-8aaf-9ceb852f045d,2742825a-3e35-4f86-ae5a-aca92762e3ea,Adam,Perry,Adam Perry,adamperry@outlook.com,+19676254082,Silver Stream Co,content_marketing,new,6,316581.01,856117.94,fc5f1462-0be4-4ddf-81a8-aa82b5148124,a669f01c-9d90-47fe-b1f8-79740e2b0070,e6faa69d-73b2-4165-8fdb-89b35e4db5cc,,,Washington DC,,DE,500+,Manufacturing,lead,USD,influencer,Team collaboration tools,3-6_months,twitter,,"['new_market', 'bulk_order', 'pricing_page']",False,False,,LD-2026-003811,2025-06-16T15:26:29.556114,1f4e14bd-50ce-450c-ab7d-5e06108ba712
acef0d4e-7c24-432a-8b4d-fc21391bdffa,2742825a-3e35-4f86-ae5a-aca92762e3ea,Terry,Griffin,Terry Griffin,terrygriffin@yahoo.com,+14250335792,IronClad Security Partners,organic_search,qualified,0,74425.81,791982.71,1f4e14bd-50ce-450c-ab7d-5e06108ba712,a669f01c-9d90-47fe-b1f8-79740e2b0070,2a0b62dc-8349-4662-86d7-e1f982733470,,,,CO,BR,51-200,Agriculture,lead,USD,influencer,,3-6_months,,cpc,"['webinar_attendee', 'startup']",False,False,,LD-2026-003812,2026-07-02T18:32:43.556151,8c0e1935-13b5-4990-a8a3-0be81dad1a78
70835d9a-26b6-4f1b-8e6a-d5ddb8ae1c6c,2742825a-3e35-4f86-ae5a-aca92762e3ea,Abigail,Warren,Abigail Warren,abigail.warren@hotmail.com,,Apex Innovations LLC,content_marketing,qualified,21,303213.96,,d7b70429-3c34-4940-81f0-2fd516ab47cb,126bc002-0870-4341-a019-6dbae3d39a09,,,,Raleigh,,US,51-200,Transportation,lead,USD,decision_maker,,1-3_months,,,['renewal'],False,False,,LD-2026-003813,2025-02-12T01:42:31.556182,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
ebfac2ac-30de-490d-b09e-a6dbf7276268,2742825a-3e35-4f86-ae5a-aca92762e3ea,Howard,Rodriguez,Howard Rodriguez,howard.rodriguez@gmail.com,,Prism Technologies Inc,partner,unqualified,79,277135.98,,64557d9f-67a1-4513-b6da-e641464f66bb,1f4e14bd-50ce-450c-ab7d-5e06108ba712,,,https://greenfieldcapital.com,,NE,DE,11-50,Healthcare,lead,USD,unknown,Data analytics platform,6-12_months,,,"['cross_sell', 'new_market']",False,False,,LD-2026-003814,2026-06-06T23:35:04.556213,56bbe842-f0da-4e30-a46c-38025bfb382e
c9f35416-6f24-4465-9275-bc10c004a6e7,2742825a-3e35-4f86-ae5a-aca92762e3ea,Randy,Walker,Randy Walker,randy_walker@work.org,+17705892068,Golden Ratio Group,partner,qualified,47,34124.77,467999.19,56bbe842-f0da-4e30-a46c-38025bfb382e,fc5f1462-0be4-4ddf-81a8-aa82b5148124,8743e543-a4a1-4212-8c1c-9219a093ed3e,,,Long Beach,CO,IN,500+,Hospitality,lead,USD,unknown,Looking to upgrade their CRM system,exploring,,,['upsell'],False,False,,LD-2026-003815,2025-04-09T02:52:33.556246,fdbc7119-6732-45ab-9136-cb056076a38a
295c55a7-19ed-4a4c-b359-b7b869122e4c,2742825a-3e35-4f86-ae5a-aca92762e3ea,Sara,Ramos,Sara Ramos,sara_ramos@gmail.com,+13929028272,Opal Solutions LLC,linkedin,lost,52,7474.92,,a669f01c-9d90-47fe-b1f8-79740e2b0070,b7d19994-038b-4dbe-8e38-5141d55ae804,,CTO,https://silverstream.com,San Antonio,,DE,201-500,Retail,lead,USD,unknown,,6-12_months,,organic,[],False,False,,LD-2026-003816,2026-07-09T08:55:32.556288,fc5f1462-0be4-4ddf-81a8-aa82b5148124
38f741d6-9ec2-4bf6-81e3-00e764ca5187,2742825a-3e35-4f86-ae5a-aca92762e3ea,Russell,Spencer,Russell Spencer,russellspencer@company.com,+19060294158,Diamond Edge LLC,linkedin,converted,33,44070.4,,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,22dbfb41-808b-4525-b2f4-f10f2a6a06e1,,https://prismtechnologies.com,,,GB,11-50,Transportation,lead,USD,decision_maker,,exploring,twitter,,[],False,True,2026-02-10T02:01:34.556320,LD-2026-003817,2025-07-23T14:40:32.556328,8c0e1935-13b5-4990-a8a3-0be81dad1a78
5b19f2b0-56e9-4fae-9fc3-b70cafafd30c,2742825a-3e35-4f86-ae5a-aca92762e3ea,Anthony,Black,Anthony Black,anthony.black@outlook.com,+18477969392,Sapphire Tech Co,referral,converted,43,430826.71,,d7b70429-3c34-4940-81f0-2fd516ab47cb,fc5f1462-0be4-4ddf-81a8-aa82b5148124,500dcaa4-ce3a-431f-ad3b-9a977e6af961,,,,,AU,500+,Telecommunications,lead,USD,gatekeeper,,exploring,,,"['bulk_order', 'low_priority']",False,True,2026-03-21T01:57:22.556356,LD-2026-003818,2025-12-24T02:07:16.556363,1f4e14bd-50ce-450c-ab7d-5e06108ba712
215bc4b9-fd66-41cb-9711-0ccc5b92dfa7,2742825a-3e35-4f86-ae5a-aca92762e3ea,Douglas,Price,Douglas Price,douglas_price@work.org,,Silver Stream Ltd,email_campaign,qualified,86,473640.09,6927.25,a669f01c-9d90-47fe-b1f8-79740e2b0070,56bbe842-f0da-4e30-a46c-38025bfb382e,aff7f08c-687b-492c-8621-572a81d8f7d6,Consultant,,Las Vegas,,FR,201-500,Aerospace,lead,USD,gatekeeper,,3-6_months,,social,"['renewal', 'cold_lead', 'upsell']",False,False,,LD-2026-003819,2025-04-01T20:26:46.556437,fdbc7119-6732-45ab-9136-cb056076a38a
ef5cb198-62ac-4e5f-9e47-2118dae2c453,2742825a-3e35-4f86-ae5a-aca92762e3ea,Ryan,Ramos,Ryan Ramos,ryan.ramos85@yahoo.com,,Titan Industries LLC,linkedin,contacted,40,427561.0,,126bc002-0870-4341-a019-6dbae3d39a09,4a7a2306-6666-4f6b-9b4e-18f69f445d60,,,https://greenfieldcapital.com,,,BR,51-200,Energy,lead,USD,unknown,,6-12_months,twitter,,[],False,False,,LD-2026-003820,2025-09-08T12:38:33.556487,56bbe842-f0da-4e30-a46c-38025bfb382e
238c0388-eadf-460e-9ff5-05b4d151aae8,2742825a-3e35-4f86-ae5a-aca92762e3ea,Stephen,Morales,Stephen Morales,stephen_morales38@outlook.com,+18887573856,NexGen Software Group,cold_call,contacted,4,55355.24,,fdbc7119-6732-45ab-9136-cb056076a38a,a669f01c-9d90-47fe-b1f8-79740e2b0070,7b099b6f-87ef-46de-936e-2c5b31cc5241,,,,,JP,51-200,Automotive,lead,USD,unknown,,1-3_months,,social,"['webinar_attendee', 'seasonal', 'at_risk']",False,False,,LD-2026-003821,2025-08-09T02:29:38.556546,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
7bb2a6ea-ef9b-424a-882e-878a996eb53a,2742825a-3e35-4f86-ae5a-aca92762e3ea,Andrew,Carroll,Andrew Carroll,andrew.carroll@yahoo.com,+12824256380,RedRock Ventures LLC,social_media,lost,16,147686.51,,a669f01c-9d90-47fe-b1f8-79740e2b0070,4a7a2306-6666-4f6b-9b4e-18f69f445d60,,,https://technovasolutions.com,,CA,MX,1-10,Retail,lead,USD,influencer,Want to automate marketing,exploring,,,[],False,False,,LD-2026-003822,2025-09-08T14:16:04.556604,d7b70429-3c34-4940-81f0-2fd516ab47cb
c2e14517-8b8b-4e0d-9227-1fc80b2711cd,2742825a-3e35-4f86-ae5a-aca92762e3ea,Bradley,Hart,Bradley Hart,bradley_hart62@gmail.com,+19535755382,Iron Mountain Group,referral,contacted,50,176818.92,349334.57,a669f01c-9d90-47fe-b1f8-79740e2b0070,a669f01c-9d90-47fe-b1f8-79740e2b0070,bd22f26e-8c8f-46b7-84f3-0cecef5f768a,Marketing Specialist,https://opalsolutions.com,Albuquerque,,JP,201-500,Retail,lead,USD,gatekeeper,,3-6_months,,,"['existing_customer', 'churned']",False,False,,LD-2026-003823,2025-11-07T00:37:12.556665,64557d9f-67a1-4513-b6da-e641464f66bb
4e8c688d-91fa-4304-a825-1ae0be9bac68,2742825a-3e35-4f86-ae5a-aca92762e3ea,Michelle,Wright,Michelle Wright,michelle_wright@outlook.com,+19322759206,Copper Systems Ltd,trade_show,contacted,20,351815.97,,126bc002-0870-4341-a019-6dbae3d39a09,c74050eb-0b79-4cba-8d19-adf0d3e0b9db,5f7f655e-cb61-4214-a5d7-9bee52fad69a,,,,,US,1-10,Education,lead,USD,decision_maker,Want to automate marketing,6-12_months,,cpc,"['at_risk', 'startup']",False,False,,LD-2026-003824,2025-04-27T20:54:46.556707,126bc002-0870-4341-a019-6dbae3d39a09
6b935d33-90c6-4280-ab76-bf611e0147f6,2742825a-3e35-4f86-ae5a-aca92762e3ea,Brian,Kennedy,Brian Kennedy,briankennedy4@outlook.com,+19497841512,Bronze Gate LLC,trade_show,qualified,32,348335.23,454008.98,56bbe842-f0da-4e30-a46c-38025bfb382e,fc5f1462-0be4-4ddf-81a8-aa82b5148124,,HR Manager,,New Orleans,PA,US,201-500,Media,lead,USD,unknown,Looking to upgrade their CRM system,exploring,,,[],False,False,,LD-2026-003825,2025-08-05T07:40:24.556741,126bc002-0870-4341-a019-6dbae3d39a09
cf6110a6-c6da-4efa-8801-81adc76c7d0a,2742825a-3e35-4f86-ae5a-aca92762e3ea,Anna,Mason,Anna Mason,anna.mason@hotmail.com,,Opal Solutions Inc,paid_ads,new,8,78023.02,,ae300c2a-88df-4b79-b08f-dabbd0efed46,8c0e1935-13b5-4990-a8a3-0be81dad1a78,,,https://apexinnovations.com,,,MX,201-500,Construction,lead,USD,gatekeeper,,3-6_months,,,['hot_lead'],False,False,,LD-2026-003826,2026-02-20T04:45:45.556801,1f4e14bd-50ce-450c-ab7d-5e06108ba712
0a20917a-1408-4502-9aab-889224abf974,2742825a-3e35-4f86-ae5a-aca92762e3ea,Austin,Burr,Austin Burr,austin_burr90@outlook.com,,Steel Bridge Corp,paid_ads,lost,56,73726.25,580153.87,fdbc7119-6732-45ab-9136-cb056076a38a,1f4e14bd-50ce-450c-ab7d-5e06108ba712,039cb6d3-319a-41d0-bdda-390c1b972f1c,,,Atlanta,PA,AU,1-10,Healthcare,lead,USD,unknown,Want to automate marketing,exploring,google,,[],True,False,,LD-2026-003827,2025-02-06T19:31:22.556836,d7b70429-3c34-4940-81f0-2fd516ab47cb
1ada49ed-0455-4e7a-a4d0-b4162c9848bd,2742825a-3e35-4f86-ae5a-aca92762e3ea,Melissa,Phillips,Melissa Phillips,melissa_phillips69@yahoo.com,+18386649112,Vanguard Systems Ltd,partner,qualified,26,303680.97,,ae300c2a-88df-4b79-b08f-dabbd0efed46,64557d9f-67a1-4513-b6da-e641464f66bb,feab00bc-50a4-4406-b3e9-19721ade64cd,,https://dataflowsystems.com,Tulsa,,MX,11-50,Insurance,lead,USD,unknown,,1-3_months,,email,"['webinar_attendee', 'trial', 'new_market']",False,False,,LD-2026-003828,2025-07-31T10:54:47.557059,56bbe842-f0da-4e30-a46c-38025bfb382e
fb6c9e6a-ba32-4757-998d-9efa35aa4e7f,2742825a-3e35-4f86-ae5a-aca92762e3ea,Wayne,Ortiz,Wayne Ortiz,wayne_ortiz@company.com,+17664261096,GreenField Capital Group,cold_call,converted,48,493087.69,,56bbe842-f0da-4e30-a46c-38025bfb382e,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,a6465d21-d3ab-47eb-b42a-a737c82ec63d,VP Engineering,,Houston,,DE,500+,Legal,lead,USD,influencer,,immediate,facebook,,"['cold_lead', 'seasonal', 'win_back']",False,True,2026-04-12T07:45:31.557119,LD-2026-003829,2026-06-09T13:02:50.557128,d7b70429-3c34-4940-81f0-2fd516ab47cb
7588f250-f6fa-402c-a9c4-7ba86f3e6016,2742825a-3e35-4f86-ae5a-aca92762e3ea,Jack,Cruz,Jack Cruz,jackcruz@hotmail.com,+13861904021,Onyx Data Inc,referral,unqualified,3,215923.1,,1f4e14bd-50ce-450c-ab7d-5e06108ba712,c74050eb-0b79-4cba-8d19-adf0d3e0b9db,,,,Long Beach,,DE,201-500,Technology,lead,USD,gatekeeper,,6-12_months,,email,['new_market'],False,False,,LD-2026-003830,2025-06-02T11:22:04.557162,b7d19994-038b-4dbe-8e38-5141d55ae804
e47d5cd8-5242-4bf6-b9c0-e587d4fe7af1,2742825a-3e35-4f86-ae5a-aca92762e3ea,Kevin,Hill,Kevin Hill,kevinhill3@gmail.com,,BrightStar Inc LLC,email_campaign,unqualified,35,490311.81,,56bbe842-f0da-4e30-a46c-38025bfb382e,64557d9f-67a1-4513-b6da-e641464f66bb,1913257a-f289-42fc-9e06-b13d26bfa3e1,CFO,,,TX,US,11-50,Aerospace,lead,USD,unknown,,exploring,,organic,"['new_market', 'vip', 'nurture']",False,False,,LD-2026-003831,2026-07-19T07:00:07.557194,d7b70429-3c34-4940-81f0-2fd516ab47cb
a157a79c-b923-4154-a679-ea88b6f3aad8,2742825a-3e35-4f86-ae5a-aca92762e3ea,Henry,Scott,Henry Scott,henryscott@hotmail.com,+18248984804,Crystal Clear LLC,linkedin,unqualified,30,48206.37,,d7b70429-3c34-4940-81f0-2fd516ab47cb,ae300c2a-88df-4b79-b08f-dabbd0efed46,,,https://emberlabs.com,Colorado Springs,CA,GB,11-50,Automotive,lead,USD,decision_maker,,1-3_months,,,"['nurture', 'enterprise', 'high_priority']",False,False,,LD-2026-003832,2026-01-23T14:04:34.557240,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
093c5113-c531-4c6e-94d4-fb95f154fcf7,2742825a-3e35-4f86-ae5a-aca92762e3ea,Bobby,Roberts,Bobby Roberts,bobbyroberts@hotmail.com,+19495611630,Crystal Clear Inc,cold_call,contacted,46,412053.7,,64557d9f-67a1-4513-b6da-e641464f66bb,d7b70429-3c34-4940-81f0-2fd516ab47cb,010bdf29-783c-4d39-8fd5-d74647635fa0,,,Seattle,,JP,11-50,Insurance,lead,USD,influencer,,6-12_months,,cpc,['trial'],False,False,,LD-2026-003833,2025-10-31T20:44:57.557277,d7b70429-3c34-4940-81f0-2fd516ab47cb
3ed1f1a0-cfc0-46f6-af8c-48105b55e721,2742825a-3e35-4f86-ae5a-aca92762e3ea,Nancy,Dean,Nancy Dean,nancy.dean@gmail.com,+15962211520,RedRock Ventures Inc,referral,lost,24,325425.86,,8c0e1935-13b5-4990-a8a3-0be81dad1a78,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,,Support Engineer,https://brightstarinc.com,,,US,11-50,Legal,lead,USD,decision_maker,Small business growth,1-3_months,,organic,['nurture'],False,False,,LD-2026-003834,2026-03-27T15:56:47.557312,4a7a2306-6666-4f6b-9b4e-18f69f445d60
1b1ea312-a529-4637-8491-f9f83e664c3c,2742825a-3e35-4f86-ae5a-aca92762e3ea,Brittany,Young,Brittany Young,brittany_young18@hotmail.com,+13320349704,Copper Systems Ltd,cold_call,unqualified,73,269000.96,487832.95,fc5f1462-0be4-4ddf-81a8-aa82b5148124,fc5f1462-0be4-4ddf-81a8-aa82b5148124,4a386710-993c-44bd-9b17-3641a45c3069,,,,,CA,201-500,Aerospace,lead,USD,decision_maker,Looking to upgrade their CRM system,1-3_months,,cpc,[],False,False,,LD-2026-003835,2025-09-13T20:20:11.557345,1f4e14bd-50ce-450c-ab7d-5e06108ba712
85d9c225-8dfc-4a27-ad34-f2c4bc336e1a,2742825a-3e35-4f86-ae5a-aca92762e3ea,Frances,Clark,Frances Clark,francesclark@hotmail.com,+18443359363,Horizon Media Inc,email_campaign,converted,17,98760.39,891905.72,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,64557d9f-67a1-4513-b6da-e641464f66bb,,Senior Manager,,Tampa,CA,IN,51-200,Healthcare,lead,USD,influencer,,immediate,,,[],False,True,2026-05-20T20:57:21.557376,LD-2026-003836,2025-11-25T22:13:12.557384,1f4e14bd-50ce-450c-ab7d-5e06108ba712
2a4d8452-0f72-40c0-8450-d148901e5d2f,2742825a-3e35-4f86-ae5a-aca92762e3ea,Carol,Webb,Carol Webb,carol_webb@outlook.com,,Nimbus Networks Corp,content_marketing,new,30,221466.75,254996.6,4a7a2306-6666-4f6b-9b4e-18f69f445d60,fdbc7119-6732-45ab-9136-cb056076a38a,,Representative,https://horizonmedia.com,Nashville,,FR,51-200,Marketing,lead,USD,influencer,,6-12_months,,cpc,"['content_downloader', 'upsell']",False,False,,LD-2026-003837,2025-04-01T00:50:24.557419,d7b70429-3c34-4940-81f0-2fd516ab47cb
3c592c88-041c-487f-a1a0-aa77272bda12,2742825a-3e35-4f86-ae5a-aca92762e3ea,Pamela,Patel,Pamela Patel,pamela.patel@hotmail.com,,Ruby Software LLC,referral,converted,89,330114.41,,b7d19994-038b-4dbe-8e38-5141d55ae804,d7b70429-3c34-4940-81f0-2fd516ab47cb,,VP Sales,,,,FR,500+,Automotive,lead,USD,influencer,Want to automate marketing,exploring,,,"['high_priority', 'pricing_page']",False,True,2026-07-06T13:44:15.557449,LD-2026-003838,2026-03-15T00:04:31.557456,fdbc7119-6732-45ab-9136-cb056076a38a
619cedf1-7bae-4622-9767-77efc21cd8f2,2742825a-3e35-4f86-ae5a-aca92762e3ea,Noah,Boyd,Noah Boyd,noah_boyd35@outlook.com,+12111393388,DataFlow Systems Inc,other,contacted,30,330454.44,,fdbc7119-6732-45ab-9136-cb056076a38a,126bc002-0870-4341-a019-6dbae3d39a09,,,https://clearviewcorp.com,San Francisco,KS,FR,51-200,Education,lead,USD,unknown,,6-12_months,twitter,,"['at_risk', 'nurture']",False,False,,LD-2026-003839,2025-03-26T19:51:30.557489,a669f01c-9d90-47fe-b1f8-79740e2b0070
0cda5e8e-1b9a-463b-b7b5-3c2ca37cf3dc,2742825a-3e35-4f86-ae5a-aca92762e3ea,Christina,Rivera,Christina Rivera,christinarivera@gmail.com,,CloudPeak Analytics Corp,partner,qualified,66,75879.1,381780.52,ae300c2a-88df-4b79-b08f-dabbd0efed46,d7b70429-3c34-4940-81f0-2fd516ab47cb,,Support Engineer,https://apexinnovations.com,Albuquerque,,DE,500+,Hospitality,lead,USD,gatekeeper,,6-12_months,,,[],True,False,,LD-2026-003840,2025-05-16T00:46:45.557525,fc5f1462-0be4-4ddf-81a8-aa82b5148124
4bb7ba98-c6f2-48aa-80b9-932453782293,2742825a-3e35-4f86-ae5a-aca92762e3ea,Emma,Brown,Emma Brown,emma_brown@work.org,,Horizon Media Corp,linkedin,new,32,471179.9,,fdbc7119-6732-45ab-9136-cb056076a38a,d7b70429-3c34-4940-81f0-2fd516ab47cb,7eb60f0c-8def-4a20-aefb-92b423803878,,,Oakland,TX,MX,1-10,Finance,lead,USD,decision_maker,Seeking enterprise solution,exploring,,,"['bulk_order', 'existing_customer', 'content_downloader']",False,False,,LD-2026-003841,2025-09-20T18:27:21.557557,4a7a2306-6666-4f6b-9b4e-18f69f445d60
46271fcb-a107-41e9-8058-23062b0339a9,2742825a-3e35-4f86-ae5a-aca92762e3ea,Kimberly,Hunt,Kimberly Hunt,kimberly.hunt@hotmail.com,,RedRock Ventures LLC,content_marketing,unqualified,96,192191.5,,8c0e1935-13b5-4990-a8a3-0be81dad1a78,56bbe842-f0da-4e30-a46c-38025bfb382e,8f77d6d0-77df-40f8-9225-a998f5d28d79,,,Nashville,,AU,51-200,Hospitality,lead,USD,unknown,,1-3_months,twitter,organic,"['bulk_order', 'hot_lead']",True,False,,LD-2026-003842,2025-10-29T23:51:16.557595,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d
1d9747ec-c797-40c2-a86a-f6121ce31bfb,2742825a-3e35-4f86-ae5a-aca92762e3ea,Dylan,Nelson,Dylan Nelson,dylan_nelson@yahoo.com,+17174853546,Crystal Corp Corp,word_of_mouth,qualified,99,8367.74,156265.3,64557d9f-67a1-4513-b6da-e641464f66bb,c74050eb-0b79-4cba-8d19-adf0d3e0b9db,,Specialist,,Indianapolis,,IN,500+,Media,lead,USD,unknown,,3-6_months,,,['existing_customer'],False,False,,LD-2026-003843,2025-12-16T18:15:33.557629,126bc002-0870-4341-a019-6dbae3d39a09
a809119b-8ed5-4690-9795-d01497574d69,2742825a-3e35-4f86-ae5a-aca92762e3ea,Sandra,Lee,Sandra Lee,sandralee@hotmail.com,,Nimbus Networks Inc,cold_call,contacted,40,124207.16,972503.66,b7d19994-038b-4dbe-8e38-5141d55ae804,4a7a2306-6666-4f6b-9b4e-18f69f445d60,0760f9a8-2384-4c56-b064-f089c057749a,,,,,GB,500+,Real Estate,lead,USD,influencer,Need better sales tracking,1-3_months,,,"['seasonal', 'enterprise']",False,False,,LD-2026-003844,2025-05-12T08:10:07.557661,56bbe842-f0da-4e30-a46c-38025bfb382e
c27477c0-160c-470a-8eb9-ba8bc298f47a,2742825a-3e35-4f86-ae5a-aca92762e3ea,Kenneth,Johnson,Kenneth Johnson,kennethjohnson58@company.com,+19985916781,Platinum Partners Inc,webinar,unqualified,42,240349.75,205517.02,56bbe842-f0da-4e30-a46c-38025bfb382e,a669f01c-9d90-47fe-b1f8-79740e2b0070,,,,Oklahoma City,,BR,500+,Education,lead,USD,gatekeeper,,1-3_months,,email,"['pricing_page', 'hot_lead']",False,False,,LD-2026-003845,2025-03-10T15:55:58.557693,1f4e14bd-50ce-450c-ab7d-5e06108ba712
4fa278eb-cc55-4e8e-aa51-ea439366e041,2742825a-3e35-4f86-ae5a-aca92762e3ea,Jesse,Anderson,Jesse Anderson,jesseanderson@hotmail.com,+14967641118,Ruby Software Corp,webinar,converted,95,342425.87,391199.87,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,fc5f1462-0be4-4ddf-81a8-aa82b5148124,,,,,,IN,500+,Media,lead,USD,influencer,,3-6_months,email,,"['webinar_attendee', 'vip']",False,True,2026-06-08T12:50:55.557725,LD-2026-003846,2025-08-23T10:36:38.557732,a669f01c-9d90-47fe-b1f8-79740e2b0070
9e6e0ef2-0d85-4c4c-82cc-8bfd4d33b601,2742825a-3e35-4f86-ae5a-aca92762e3ea,Steven,Rose,Steven Rose,stevenrose@company.com,,Silver Stream Co,linkedin,converted,5,255521.86,405400.71,fc5f1462-0be4-4ddf-81a8-aa82b5148124,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,14119038-c11a-41dc-a9f8-a0e54a9b4080,,,Tampa,LA,US,11-50,Finance,lead,USD,influencer,Data analytics platform,6-12_months,linkedin,,"['cold_lead', 'startup']",False,True,2026-07-06T19:07:58.557762,LD-2026-003847,2025-04-18T12:18:31.557774,56bbe842-f0da-4e30-a46c-38025bfb382e
