id,tenant_id,company_id,assigned_to,first_name,last_name,email,secondary_email,phone,mobile_phone,job_title,department,address,city,state,country,postal_code,timezone,birthday,lead_source,lead_status,lifecycle_stage,score,do_not_contact,unsubscribed,is_archived,is_customer,tags,times_contacted,linkedin_url,created_at,created_by
0feae9ae-b188-4bc6-8c66-5a0997ac9000,2742825a-3e35-4f86-ae5a-aca92762e3ea,3a068873-c645-4bba-a0ab-56498c9866b4,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,Lawrence,Lewis,lawrence.lewis@work.org,,+18410302396,+13518380592,Finance Manager,,,,CA,US,22240,US/Eastern,,other,contacted,customer,39,False,False,False,False,[],14,,2025-06-16T08:31:18.192724,8c0e1935-13b5-4990-a8a3-0be81dad1a78
4ff283a3-8212-4546-b3a1-761de24cd7ee,2742825a-3e35-4f86-ae5a-aca92762e3ea,d875bdc7-fba2-48a5-941a-72e90f3a1ccf,64557d9f-67a1-4513-b6da-e641464f66bb,Patricia,Murphy,patricia.murphy@work.org,,,+13876554383,Technician,,7240 Pine Blvd,,,FR,,US/Pacific,,trade_show,converted,opportunity,22,True,False,False,True,['vip'],2,,2026-03-13T15:59:26.192764,ae300c2a-88df-4b79-b08f-dabbd0efed46
3b1854b4-4700-4db0-8f4a-c0255463b70d,2742825a-3e35-4f86-ae5a-aca92762e3ea,5f7f655e-cb61-4214-a5d7-9bee52fad69a,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,Nicole,Chavez,nicole.chavez@hotmail.com,,+13052672684,,Project Manager,,8203 Main Blvd,,CA,DE,14133,US/Central,,word_of_mouth,contacted,customer,69,False,False,False,False,"['content_downloader', 'nurture', 'startup', 'cold_lead']",3,,2025-09-21T09:25:36.192808,126bc002-0870-4341-a019-6dbae3d39a09
74ced367-0f81-4aeb-9a91-e38aef285d0d,2742825a-3e35-4f86-ae5a-aca92762e3ea,,1f4e14bd-50ce-450c-ab7d-5e06108ba712,Frances,Richardson,frances_richardson@company.com,,+14294558486,,Software Developer,,,Virginia Beach,NM,FR,74883,US/Eastern,1978-11-22,content_marketing,converted,marketing_qualified_lead,96,False,False,False,True,"['enterprise', 'seasonal']",11,,2026-04-05T03:37:11.192856,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
c6181563-334f-4d4a-94f2-df9bfd83ea5e,2742825a-3e35-4f86-ae5a-aca92762e3ea,,b7d19994-038b-4dbe-8e38-5141d55ae804,Rebecca,Ward,rebecca_ward@yahoo.com,,+14598224256,,,,,Los Angeles,,CA,,US/Eastern,,social_media,contacted,opportunity,18,False,False,False,False,['churned'],16,https://linkedin.com/in/rebecca-ward,2025-08-09T06:47:58.192901,8c0e1935-13b5-4990-a8a3-0be81dad1a78
fe96eeaf-cad4-4e81-99d8-a27cd8add50c,2742825a-3e35-4f86-ae5a-aca92762e3ea,,56bbe842-f0da-4e30-a46c-38025bfb382e,Grace,Alvarez,grace_alvarez73@company.com,,,,,Product,,Fresno,TX,US,,US/Pacific,,webinar,converted,opportunity,39,False,False,False,False,['hot_lead'],0,,2025-11-26T16:48:07.192938,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
1893160b-153d-4841-91c5-15ce20aa9950,2742825a-3e35-4f86-ae5a-aca92762e3ea,59c2382c-30a0-4041-8db3-51c71f5754a3,8c0e1935-13b5-4990-a8a3-0be81dad1a78,David,Martin,davidmartin3@gmail.com,,+12494576362,,Team Lead,Legal,,,CO,BR,,US/Pacific,,demo_request,unqualified,lead,46,False,True,False,False,"['at_risk', 'webinar_attendee']",2,,2025-02-07T07:20:27.192978,64557d9f-67a1-4513-b6da-e641464f66bb
238db4cd-3efa-4253-b546-a665c1715b6f,2742825a-3e35-4f86-ae5a-aca92762e3ea,edcdc2d4-4a47-4b53-8364-9204a894aa6d,b7d19994-038b-4dbe-8e38-5141d55ae804,Teresa,Foster,teresa_foster@yahoo.com,,+18596874431,+12825628320,Account Manager,Administrative,9454 Main Blvd,Los Angeles,WI,CA,,UTC,,content_marketing,new,sales_qualified_lead,96,False,False,False,False,['demo'],20,https://linkedin.com/in/teresa-foster,2025-11-19T14:51:51.193022,1f4e14bd-50ce-450c-ab7d-5e06108ba712
ded2abab-8b2c-41df-a3a7-5a7d1665a0a3,2742825a-3e35-4f86-ae5a-aca92762e3ea,859e82cb-f1df-4714-ae30-ac032080df0a,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,Sharon,Sullivan,sharon_sullivan@work.org,sharon.sullivan@gmail.com,,,COO,Operations,309 Pine St,Tulsa,CA,JP,81446,US/Eastern,1993-01-19,organic_search,qualified,opportunity,32,False,False,False,False,"['startup', 'renewal']",8,,2025-07-20T04:21:46.193073,56bbe842-f0da-4e30-a46c-38025bfb382e
a2fdaf40-47fa-42dd-8098-c6107a3a6478,2742825a-3e35-4f86-ae5a-aca92762e3ea,,a669f01c-9d90-47fe-b1f8-79740e2b0070,Joyce,Garcia,joycegarcia@gmail.com,joycegarcia@company.com,+15696297104,,,,3771 Main St,Denver,,JP,30067,US/Pacific,,cold_call,new,sales_qualified_lead,35,False,False,False,False,"['at_risk', 'seasonal']",25,,2026-05-29T03:58:06.193117,ae300c2a-88df-4b79-b08f-dabbd0efed46
4270c7e7-883b-4d49-b71d-b01f4914679e,2742825a-3e35-4f86-ae5a-aca92762e3ea,51e9c110-e864-47cf-8eab-feb847f5634d,ae300c2a-88df-4b79-b08f-dabbd0efed46,Zachary,Stewart,zachary_stewart@hotmail.com,zacharystewart@hotmail.com,+17725554353,,Senior Engineer,Design,2727 Main Ave,,,FR,,UTC,1996-05-23,demo_request,lost,opportunity,78,False,False,True,False,"['content_downloader', 'seasonal', 'upsell', 'cross_sell']",40,,2025-09-24T12:11:30.193180,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
4736c597-a421-4fbd-a869-1de3fc0e9c9f,2742825a-3e35-4f86-ae5a-aca92762e3ea,cee97144-1eb1-494d-8fdd-90260cf598c2,1f4e14bd-50ce-450c-ab7d-5e06108ba712,Adam,Cruz,adamcruz8@gmail.com,,+13310355147,+16495780015,,,,Columbus,,CA,78084,US/Central,,content_marketing,qualified,evangelist,27,False,False,True,True,['pricing_page'],34,,2025-05-31T21:27:19.193224,a669f01c-9d90-47fe-b1f8-79740e2b0070
e7a13858-29cc-494b-ae3c-8dfcd835a191,2742825a-3e35-4f86-ae5a-aca92762e3ea,,4a7a2306-6666-4f6b-9b4e-18f69f445d60,Lori,Garcia,lorigarcia@gmail.com,,+16814843590,,Support Engineer,,,,NY,DE,,US/Pacific,,email_campaign,lost,churned,83,False,False,False,False,"['existing_customer', 'referral_partner', 'demo', 'trial']",5,,2025-03-03T04:19:53.193271,fdbc7119-6732-45ab-9136-cb056076a38a
51429edb-25ff-4018-bdd7-75c18a8448c4,2742825a-3e35-4f86-ae5a-aca92762e3ea,,ae300c2a-88df-4b79-b08f-dabbd0efed46,Patricia,Jimenez,patriciajimenez86@hotmail.com,,+15673180314,,CTO,,,Baltimore,MN,CA,,UTC,,social_media,qualified,customer,31,False,False,False,False,['bulk_order'],14,,2025-11-25T19:46:51.193313,a669f01c-9d90-47fe-b1f8-79740e2b0070
c0611249-7b4f-4733-ae90-b6906c8f34e7,2742825a-3e35-4f86-ae5a-aca92762e3ea,,126bc002-0870-4341-a019-6dbae3d39a09,Logan,Hunt,logan.hunt7@outlook.com,loganhunt28@hotmail.com,+18393318991,+15661003166,Customer Success Manager,,6152 Oak Blvd,Miami,,MX,76990,UTC,,partner,unqualified,opportunity,20,False,False,True,False,['win_back'],50,,2025-09-30T21:37:09.193362,fdbc7119-6732-45ab-9136-cb056076a38a
3d5bfd44-e2a8-4468-afc5-429ad47b8493,2742825a-3e35-4f86-ae5a-aca92762e3ea,,4a7a2306-6666-4f6b-9b4e-18f69f445d60,Johnny,Mills,johnny_mills@outlook.com,,+14318883329,+19338232393,Product Manager,,3785 Oak St,Jacksonville,VA,IN,68539,US/Eastern,,content_marketing,contacted,evangelist,33,False,False,False,False,"['upsell', 'cold_lead', 'cross_sell', 'win_back']",45,https://linkedin.com/in/johnny-mills,2025-10-10T01:02:13.193415,1f4e14bd-50ce-450c-ab7d-5e06108ba712
5a10819a-d229-4cdb-b176-2ad1bf3aae73,2742825a-3e35-4f86-ae5a-aca92762e3ea,c8f8514d-fc29-44d5-83c7-891a364158cd,1f4e14bd-50ce-450c-ab7d-5e06108ba712,Jerry,Brooks,jerrybrooks@hotmail.com,,+17273662930,,Manager,,9606 Main Blvd,Baltimore,KS,AU,,UTC,,website,unqualified,subscriber,87,False,False,False,True,"['low_priority', 'webinar_attendee', 'upsell']",22,,2025-04-14T14:43:17.193471,126bc002-0870-4341-a019-6dbae3d39a09
cca40b1c-c628-4440-8d80-5b6bc2e9b91f,2742825a-3e35-4f86-ae5a-aca92762e3ea,7a0be116-9342-4e26-9ef4-a9dfaae14c00,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,Christopher,Tucker,christopher.tucker@gmail.com,christophertucker@hotmail.com,+15627612599,,Data Analyst,,4888 Oak Ave,,TX,JP,18172,UTC,,other,unqualified,marketing_qualified_lead,7,False,False,False,True,[],24,,2025-09-09T08:03:18.193527,4a7a2306-6666-4f6b-9b4e-18f69f445d60
9047e4f7-b04c-4e84-b7d5-e206edb7a390,2742825a-3e35-4f86-ae5a-aca92762e3ea,4b108beb-80e6-4598-9dcd-cc02dc17e4dc,56bbe842-f0da-4e30-a46c-38025bfb382e,Gregory,Hansen,gregory_hansen70@outlook.com,gregory_hansen45@work.org,,,,,,San Jose,CA,US,,US/Eastern,,content_marketing,lost,customer,98,False,False,True,False,['trial'],0,,2025-11-04T04:49:29.193571,d7b70429-3c34-4940-81f0-2fd516ab47cb
78238938-a52b-486f-bb39-31b7d0291715,2742825a-3e35-4f86-ae5a-aca92762e3ea,9c158bfc-35d9-4407-a4b7-72e100ad6409,fc5f1462-0be4-4ddf-81a8-aa82b5148124,Jeffrey,Hill,jeffreyhill@work.org,,+14654286773,,Director of Operations,,,,GA,AU,37376,UTC,,word_of_mouth,contacted,opportunity,69,False,False,False,False,"['high_priority', 'at_risk', 'nurture', 'enterprise']",24,https://linkedin.com/in/jeffrey-hill,2025-03-19T13:05:43.193616,56bbe842-f0da-4e30-a46c-38025bfb382e
c8ea5dc9-820e-44f2-a337-bd5f754cec78,2742825a-3e35-4f86-ae5a-aca92762e3ea,70d8273d-371b-4945-8681-3f55965202af,64557d9f-67a1-4513-b6da-e641464f66bb,Shirley,Murphy,shirley_murphy5@work.org,,+16094918235,,Support Engineer,,9919 Oak Blvd,Omaha,MA,CA,,UTC,,webinar,unqualified,subscriber,37,False,False,False,True,[],30,,2026-02-04T13:15:29.193665,8c0e1935-13b5-4990-a8a3-0be81dad1a78
e5475f1a-84c9-4278-aece-d48cfdb4d341,2742825a-3e35-4f86-ae5a-aca92762e3ea,141b174f-0eb1-4568-a1cf-102e03230a98,fc5f1462-0be4-4ddf-81a8-aa82b5148124,Harold,Sanders,harold_sanders@yahoo.com,,+19916952097,,Business Analyst,Product,1152 Main Ave,New Orleans,MD,FR,93712,UTC,,cold_call,new,lead,100,False,True,False,False,['nurture'],41,,2025-05-26T02:18:30.193710,fdbc7119-6732-45ab-9136-cb056076a38a
10f2ee40-abb2-44bb-ac1c-65beaa00f335,2742825a-3e35-4f86-ae5a-aca92762e3ea,c5d94488-c6f1-4c58-a6bf-056ede00e28e,c74050eb-0b79-4cba-8d19-adf0d3e0b9db,Gregory,Frazier,gregory_frazier@company.com,,+17734627248,,,,8623 Oak Blvd,Atlanta,,JP,,US/Eastern,1992-03-04,social_media,new,churned,0,False,False,False,False,"['startup', 'at_risk']",17,,2025-08-11T21:49:15.193759,64557d9f-67a1-4513-b6da-e641464f66bb
f0b6b9e1-f034-465e-ab17-1e09ab06db4d,2742825a-3e35-4f86-ae5a-aca92762e3ea,4c505eeb-5785-40c2-92e1-ff8ccad7d492,1f4e14bd-50ce-450c-ab7d-5e06108ba712,Albert,Freeman,albert_freeman@hotmail.com,,+14180562396,,Director of Operations,,,Seattle,FL,CA,,US/Eastern,,other,lost,subscriber,85,False,False,False,True,"['webinar_attendee', 'cold_lead', 'pricing_page', 'upsell']",1,,2025-04-04T06:16:20.193803,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d
389fb2a3-7589-453b-8dbd-5e1235f42b4f,2742825a-3e35-4f86-ae5a-aca92762e3ea,f9ed35c4-7dae-40df-8dff-6704d95ab043,56bbe842-f0da-4e30-a46c-38025bfb382e,Ann,Perez,ann.perez@hotmail.com,ann.perez@gmail.com,+18725351153,+14909233579,Product Manager,Administrative,7050 Oak Blvd,Austin,MA,FR,44621,UTC,,demo_request,qualified,churned,57,False,False,False,False,"['webinar_attendee', 'win_back', 'high_priority']",42,,2025-12-10T15:51:05.193857,fc5f1462-0be4-4ddf-81a8-aa82b5148124
8360fd89-1bbc-4b0a-a03c-4e7efbbbe667,2742825a-3e35-4f86-ae5a-aca92762e3ea,0760f9a8-2384-4c56-b064-f089c057749a,1f4e14bd-50ce-450c-ab7d-5e06108ba712,Gary,Scott,garyscott@yahoo.com,,+17685611697,,Project Manager,Operations,,Louisville,CA,GB,17530,UTC,,content_marketing,converted,customer,1,False,False,False,True,[],39,,2025-08-29T20:12:06.193910,d7b70429-3c34-4940-81f0-2fd516ab47cb
3f12cdf8-1bc7-45c2-b425-6f74503029d5,2742825a-3e35-4f86-ae5a-aca92762e3ea,71e81f0a-d15a-4150-9776-63581c7a107d,b7d19994-038b-4dbe-8e38-5141d55ae804,Thomas,Burr,thomasburr@gmail.com,,,,,Engineering,,Nashville,,GB,75572,US/Eastern,1972-01-20,demo_request,qualified,opportunity,66,False,False,False,False,"['existing_customer', 'trial']",49,,2025-10-25T19:12:14.193959,56bbe842-f0da-4e30-a46c-38025bfb382e
5c4f557c-8713-4043-b1f4-7ab776b47e19,2742825a-3e35-4f86-ae5a-aca92762e3ea,6c7637f2-8dc0-48f6-95a3-3735dca5f88a,64557d9f-67a1-4513-b6da-e641464f66bb,Steven,Roberts,steven.roberts@company.com,,+14070645699,,Executive Assistant,Design,,,,IN,,US/Pacific,1971-11-28,webinar,new,sales_qualified_lead,46,False,False,False,False,['renewal'],21,,2026-01-12T16:32:55.194010,fdbc7119-6732-45ab-9136-cb056076a38a
e785ba08-e0b9-477e-986c-e6d63ade38c2,2742825a-3e35-4f86-ae5a-aca92762e3ea,25b004aa-eb9b-4f89-8cb1-de7862c9a4d6,1f4e14bd-50ce-450c-ab7d-5e06108ba712,Samuel,Wood,samuel_wood61@work.org,,+19888308947,+18757383886,,Customer Success,4412 Pine Blvd,New York,,MX,74364,US/Central,,organic_search,unqualified,marketing_qualified_lead,89,False,True,False,False,"['low_priority', 'enterprise', 'churned', 'cold_lead']",28,https://linkedin.com/in/samuel-wood,2025-10-30T22:57:00.194060,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
144d603d-1073-4633-80a1-551ee0f5f759,2742825a-3e35-4f86-ae5a-aca92762e3ea,5f7f655e-cb61-4214-a5d7-9bee52fad69a,4a7a2306-6666-4f6b-9b4e-18f69f445d60,Marie,Hamilton,marie_hamilton@hotmail.com,,,+19791558002,CFO,Human Resources,9543 Oak Ave,Indianapolis,CO,MX,40504,US/Pacific,,word_of_mouth,contacted,sales_qualified_lead,52,False,False,False,True,[],47,,2025-03-18T22:45:37.194105,a669f01c-9d90-47fe-b1f8-79740e2b0070
4bbd38de-a626-4797-9d31-bd3a01e53c9b,2742825a-3e35-4f86-ae5a-aca92762e3ea,3fbbfec7-c3c3-47fa-b998-3bd19d129343,c74050eb-0b79-4cba-8d19-adf0d3e0b9db,Kathleen,Bailey,kathleen.bailey@work.org,,+19749849556,+14766964225,,Product,8895 Oak St,Washington DC,,AU,70824,UTC,1963-10-26,referral,lost,marketing_qualified_lead,49,False,False,False,False,['webinar_attendee'],19,https://linkedin.com/in/kathleen-bailey,2025-02-10T04:48:16.194157,b7d19994-038b-4dbe-8e38-5141d55ae804
aad24452-a43d-4823-84b4-d78738f04cb9,2742825a-3e35-4f86-ae5a-aca92762e3ea,9ab8b24e-3d84-4204-9288-d34ceefe9bc6,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,Joshua,Baker,joshuabaker64@gmail.com,joshua_baker@company.com,,+13692324801,Account Executive,Human Resources,,Raleigh,VA,DE,,US/Central,,webinar,unqualified,sales_qualified_lead,6,False,False,False,False,"['win_back', 'vip', 'enterprise', 'trial']",12,,2026-02-05T11:04:22.194213,a669f01c-9d90-47fe-b1f8-79740e2b0070
ffb17c59-5e8d-4de6-bd75-02d332541647,2742825a-3e35-4f86-ae5a-aca92762e3ea,,b7d19994-038b-4dbe-8e38-5141d55ae804,Donna,Griffin,donna.griffin@gmail.com,,+13953202030,,Team Lead,,712 Oak Blvd,Philadelphia,CA,AU,,US/Central,,referral,lost,subscriber,31,False,False,False,False,"['churned', 'at_risk']",19,,2025-05-02T02:30:34.194259,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
be0d30ee-99cd-4e43-8594-ccecf9d7424e,2742825a-3e35-4f86-ae5a-aca92762e3ea,,ae300c2a-88df-4b79-b08f-dabbd0efed46,Ryan,Roberts,ryan_roberts@hotmail.com,,+19608410279,+19107855150,Sales Representative,Product,,,NE,IN,,US/Central,1997-04-01,social_media,lost,sales_qualified_lead,77,False,False,False,False,['upsell'],2,,2025-03-14T22:16:15.194323,fdbc7119-6732-45ab-9136-cb056076a38a
c361c58b-af9f-40d0-8745-26751c782828,2742825a-3e35-4f86-ae5a-aca92762e3ea,8743e543-a4a1-4212-8c1c-9219a093ed3e,ae300c2a-88df-4b79-b08f-dabbd0efed46,Shirley,Rodriguez,shirleyrodriguez22@company.com,shirleyrodriguez@yahoo.com,+19594307441,+16592702096,Engineer,,4733 Oak St,Oakland,WA,DE,37877,US/Eastern,,paid_ads,new,opportunity,41,False,False,False,True,"['startup', 'referral_partner', 'hot_lead', 'trial']",4,,2025-11-21T19:36:19.194384,d7b70429-3c34-4940-81f0-2fd516ab47cb
35da755f-226b-44ec-ae39-3e5b396c3b2a,2742825a-3e35-4f86-ae5a-aca92762e3ea,7adb1254-a573-4e9b-adb1-92f7a395c2ff,64557d9f-67a1-4513-b6da-e641464f66bb,Virginia,Jones,virginiajones@yahoo.com,,+12989481902,,Specialist,Data Science,8300 Pine Blvd,,CA,GB,,US/Eastern,,website,new,customer,98,False,False,False,False,[],39,https://linkedin.com/in/virginia-jones,2025-10-27T15:11:35.194436,b7d19994-038b-4dbe-8e38-5141d55ae804
a838b0af-b831-4c76-bab4-1e3228b4b6cc,2742825a-3e35-4f86-ae5a-aca92762e3ea,0abe9f6b-7a76-495b-8668-7c751107bdb6,c74050eb-0b79-4cba-8d19-adf0d3e0b9db,Laura,Rivera,laura.rivera@company.com,,,+19934690654,Sales Representative,Security,7377 Oak St,El Paso,CA,CA,,US/Eastern,,cold_call,unqualified,subscriber,26,False,False,False,False,"['existing_customer', 'high_priority', 'pricing_page', 'vip']",5,,2025-08-31T01:00:48.194503,64557d9f-67a1-4513-b6da-e641464f66bb
ee8c273e-d4e3-4884-aa0a-a4c20dc56740,2742825a-3e35-4f86-ae5a-aca92762e3ea,,56bbe842-f0da-4e30-a46c-38025bfb382e,Aaron,Russell,aaron_russell@hotmail.com,,+15769692138,+14386297998,,,,Chicago,,IN,,US/Pacific,2000-08-20,paid_ads,unqualified,lead,50,False,False,False,False,['hot_lead'],30,,2025-10-13T11:08:04.194555,64557d9f-67a1-4513-b6da-e641464f66bb
d37eaec8-6eda-47b7-823f-23422e8d4b30,2742825a-3e35-4f86-ae5a-aca92762e3ea,55b6deae-6cdf-456f-937a-58ad5b2e12d7,1f4e14bd-50ce-450c-ab7d-5e06108ba712,Adam,Williams,adamwilliams@company.com,,,+14976862241,Customer Success Manager,,7510 Oak Ave,Dallas,IL,IN,,US/Pacific,,content_marketing,lost,lead,66,False,False,False,False,"['nurture', 'hot_lead', 'high_priority', 'renewal']",43,,2025-10-01T18:58:42.194609,8c0e1935-13b5-4990-a8a3-0be81dad1a78
87371fca-3c95-41df-a706-f3bde77a8abb,2742825a-3e35-4f86-ae5a-aca92762e3ea,f9ed35c4-7dae-40df-8dff-6704d95ab043,b7d19994-038b-4dbe-8e38-5141d55ae804,Steven,Martin,stevenmartin@work.org,,,,Director of Marketing,,7304 Pine St,Seattle,TX,AU,48464,US/Pacific,1967-02-08,website,new,opportunity,77,False,False,False,True,"['at_risk', 'cross_sell']",15,,2025-08-02T14:22:08.194661,56bbe842-f0da-4e30-a46c-38025bfb382e
1cb3ae4b-2042-479b-892d-0969632f2d1e,2742825a-3e35-4f86-ae5a-aca92762e3ea,7067a74c-d7fe-485a-90b0-c5ccaceeff21,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,Maria,Jordan,maria.jordan@gmail.com,,+14696319811,,,Marketing,7797 Main Blvd,Mesa,,US,,US/Central,1989-04-25,other,lost,opportunity,61,False,False,False,True,"['low_priority', 'vip', 'cold_lead', 'win_back']",45,https://linkedin.com/in/maria-jordan,2026-07-30T17:21:34.194721,1f4e14bd-50ce-450c-ab7d-5e06108ba712
4228bf99-a424-4126-a961-07e38e02a7e4,2742825a-3e35-4f86-ae5a-aca92762e3ea,,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,Vincent,Price,vincent_price@outlook.com,,,+17916222452,Sales Representative,Customer Success,8141 Oak Ave,Dallas,MN,FR,10579,UTC,,email_campaign,qualified,customer,6,False,False,False,False,"['low_priority', 'webinar_attendee', 'nurture']",16,,2025-10-12T14:14:13.194774,ae300c2a-88df-4b79-b08f-dabbd0efed46
53f3b822-525c-4423-b057-e0a0bfd3464d,2742825a-3e35-4f86-ae5a-aca92762e3ea,779fc0c4-a7dc-4ef9-adcc-130f687b22a5,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,Kimberly,Alexander,kimberly_alexander@gmail.com,,+16811996788,+14936049704,Support Engineer,,,Tampa,,GB,,US/Central,1973-01-28,paid_ads,new,customer,21,False,False,True,False,[],24,,2025-06-21T07:18:16.194825,126bc002-0870-4341-a019-6dbae3d39a09
cf1cb4ea-7f5c-46c9-8236-a57383c49d40,2742825a-3e35-4f86-ae5a-aca92762e3ea,e8f33b45-10be-4201-98d5-bcab2ce5971e,fc5f1462-0be4-4ddf-81a8-aa82b5148124,Brenda,Stone,brendastone@gmail.com,,+17299724030,+17375608461,Business Analyst,Data Science,,Milwaukee,,FR,37376,US/Eastern,,word_of_mouth,new,sales_qualified_lead,29,False,False,False,False,['trial'],29,,2025-09-04T15:41:57.194950,fdbc7119-6732-45ab-9136-cb056076a38a
2aa23943-09ac-48d4-bd20-7ab51acfc595,2742825a-3e35-4f86-ae5a-aca92762e3ea,feab00bc-50a4-4406-b3e9-19721ade64cd,d7b70429-3c34-4940-81f0-2fd516ab47cb,Mary,Peterson,mary.peterson33@hotmail.com,mary_peterson@gmail.com,+17554985582,+18233473091,Customer Success Manager,Finance,1106 Oak St,,,AU,49929,US/Pacific,1964-12-04,social_media,new,subscriber,29,True,False,False,True,"['vip', 'cross_sell', 'at_risk', 'nurture']",33,,2025-06-27T00:57:57.195014,56bbe842-f0da-4e30-a46c-38025bfb382e
1c260bbf-908f-407f-8d22-54916f58903f,2742825a-3e35-4f86-ae5a-aca92762e3ea,,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,Jonathan,Mendoza,jonathanmendoza@work.org,,+15772919363,,Account Executive,Operations,,Albuquerque,CA,GB,,UTC,1991-05-11,referral,unqualified,churned,25,False,False,False,False,[],47,,2025-04-02T03:55:28.195075,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
97d3a579-a5cd-4306-ac06-f2d30c5a011c,2742825a-3e35-4f86-ae5a-aca92762e3ea,e6faa69d-73b2-4165-8fdb-89b35e4db5cc,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,Anthony,West,anthony_west@hotmail.com,,+15581662894,,CFO,Data Science,7007 Main St,,IL,GB,22079,US/Central,,email_campaign,qualified,customer,3,False,False,False,False,"['low_priority', 'referral_partner', 'content_downloader']",24,https://linkedin.com/in/anthony-west,2025-04-09T12:31:12.195124,1f4e14bd-50ce-450c-ab7d-5e06108ba712
472b2f91-7a69-47de-8a58-cc32349a557e,2742825a-3e35-4f86-ae5a-aca92762e3ea,f4d71935-5a20-456d-bc87-c1a2b7abd2e7,64557d9f-67a1-4513-b6da-e641464f66bb,Shirley,Taylor,shirley_taylor@work.org,,+17694819442,,,Security,2957 Main Ave,Oakland,,IN,33614,UTC,1965-01-08,word_of_mouth,new,evangelist,92,False,False,False,False,"['churned', 'referral_partner']",2,,2025-08-09T19:52:09.195178,8c0e1935-13b5-4990-a8a3-0be81dad1a78
a6e4cdff-fbab-48b9-9f4d-cd2f51eb0277,2742825a-3e35-4f86-ae5a-aca92762e3ea,,ae300c2a-88df-4b79-b08f-dabbd0efed46,Michelle,Morgan,michellemorgan@work.org,,+12361839122,,VP Sales,,,,LA,FR,57641,US/Eastern,1967-11-29,website,new,evangelist,31,False,False,False,False,"['renewal', 'upsell', 'referral_partner', 'low_priority']",47,,2025-08-10T09:26:01.195229,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d
e0f0d127-1683-4161-9acf-ea05cd294bb8,2742825a-3e35-4f86-ae5a-aca92762e3ea,959bbaf9-eacc-4d5b-9bb1-66d17192ecc2,8c0e1935-13b5-4990-a8a3-0be81dad1a78,Amy,Wilson,amy.wilson@gmail.com,amywilson49@hotmail.com,+17619237632,+14580738981,Designer,Product,922 Main St,,IN,JP,61800,US/Eastern,,partner,new,evangelist,44,False,False,False,False,[],17,,2025-12-10T23:18:41.195281,1f4e14bd-50ce-450c-ab7d-5e06108ba712
b226f7d8-7dcd-47e8-89d7-ee5767d26646,2742825a-3e35-4f86-ae5a-aca92762e3ea,,a669f01c-9d90-47fe-b1f8-79740e2b0070,Jacob,Hansen,jacob.hansen@work.org,jacob_hansen53@work.org,+17559380109,+13215299486,Analyst,,4798 Main St,Washington DC,FL,MX,19117,US/Eastern,,website,converted,lead,46,False,False,False,False,"['cold_lead', 'existing_customer', 'referral_partner']",32,,2025-04-16T16:08:37.195346,a669f01c-9d90-47fe-b1f8-79740e2b0070
557fefb4-d670-4cc2-9df5-6fbe51706027,2742825a-3e35-4f86-ae5a-aca92762e3ea,,fdbc7119-6732-45ab-9136-cb056076a38a,Christine,Thomas,christine.thomas@hotmail.com,christine_thomas14@work.org,+17892526279,,VP Sales,Data Science,,Austin,CA,GB,,US/Pacific,,social_media,lost,sales_qualified_lead,11,False,False,False,False,[],34,,2026-04-13T10:43:46.195392,a669f01c-9d90-47fe-b1f8-79740e2b0070
c78888c7-40b1-4490-a2d0-4da4c10564d6,2742825a-3e35-4f86-ae5a-aca92762e3ea,,126bc002-0870-4341-a019-6dbae3d39a09,Martha,Webb,marthawebb@company.com,,+17981669342,+13628008426,CTO,,1733 Oak Blvd,,AZ,BR,50409,UTC,,trade_show,new,subscriber,37,False,False,False,False,['webinar_attendee'],36,,2026-06-26T10:46:16.195442,64557d9f-67a1-4513-b6da-e641464f66bb
bb5c6d70-56c2-4c19-9cf7-1848308085fc,2742825a-3e35-4f86-ae5a-aca92762e3ea,43522bc4-2625-4a2d-8763-6b0afa716bb2,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,Karen,Jordan,karen.jordan31@hotmail.com,karenjordan@gmail.com,+15745235666,+18538691938,Senior Engineer,,4030 Pine Blvd,New York,,IN,58719,US/Pacific,,webinar,new,marketing_qualified_lead,75,False,False,False,False,"['seasonal', 'upsell', 'webinar_attendee', 'churned']",34,,2026-01-29T02:54:19.195504,4a7a2306-6666-4f6b-9b4e-18f69f445d60
